gene_id	length	gc
ENSG00000228358	12555	0.339784946
ENSG00000236922	5863	0.347774177
ENSG00000164100	6854	0.385176539
ENSG00000269893	6614	0.391593589
ENSG00000260404	138	0.5
ENSG00000281731	7527	0.387936761
ENSG00000145388	6838	0.381836794
ENSG00000150961	9920	0.414516129
ENSG00000172403	19530	0.401075269
ENSG00000145390	11949	0.360783329
ENSG00000164096	2960	0.434121622
ENSG00000283050	356	0.412921348
ENSG00000245958	336	0.413690476
ENSG00000138735	9586	0.414667223
ENSG00000164109	5517	0.396773609
ENSG00000138738	9517	0.381002417
ENSG00000173376	3573	0.528687378
ENSG00000164111	2925	0.398974359
ENSG00000164112	3061	0.495262986
ENSG00000123737	4710	0.369214437
ENSG00000145386	2748	0.437045124
ENSG00000138686	4930	0.397160243
ENSG00000138741	9210	0.431378936
ENSG00000138688	45272	0.362298993
ENSG00000224786	3858	0.371176776
ENSG00000181004	3431	0.413582046
ENSG00000138685	6775	0.374760148
ENSG00000273007	2849	0.383643384
ENSG00000170917	6582	0.357338195
ENSG00000145375	9313	0.403844089
ENSG00000164056	3963	0.490032803
ENSG00000151458	8798	0.384291885
ENSG00000196159	21269	0.436033664
ENSG00000287021	3928	0.443228106
ENSG00000164066	16041	0.395985288
ENSG00000164070	11439	0.380103156
ENSG00000142731	4479	0.377093101
ENSG00000164073	8849	0.464233247
ENSG00000164074	6733	0.386603297
ENSG00000138709	9592	0.39147206
ENSG00000164040	4626	0.486813662
ENSG00000251432	6613	0.406320883
ENSG00000077684	9052	0.458351745
ENSG00000151466	8980	0.383073497
ENSG00000151470	7015	0.379330007
ENSG00000250241	11456	0.330394553
ENSG00000138650	10182	0.419662149
ENSG00000189184	6686	0.381992223
ENSG00000151012	9645	0.373768792
ENSG00000251372	20131	0.379116785
ENSG00000151014	2512	0.526273885
ENSG00000109381	8560	0.396845794
ENSG00000137463	1224	0.503267974
ENSG00000109390	2994	0.40748163
ENSG00000164134	10035	0.393921276
ENSG00000273247	7954	0.416017098
ENSG00000172007	4714	0.382901994
ENSG00000145391	13909	0.423610612
ENSG00000085871	3172	0.47887768
ENSG00000196782	6844	0.527177089
ENSG00000153130	6296	0.39564803
ENSG00000196951	9363	0.382142476
ENSG00000153132	2822	0.435861091
ENSG00000179387	6617	0.351821067
ENSG00000109436	5851	0.42932832
ENSG00000170153	11012	0.378496186
ENSG00000109445	2536	0.399842271
ENSG00000109452	14562	0.377901387
ENSG00000170185	10500	0.38352381
ENSG00000109458	10119	0.386302994
ENSG00000153147	8146	0.3783452
ENSG00000251600	15900	0.396918239
ENSG00000183090	6869	0.456543893
ENSG00000248890	2389	0.34575136
ENSG00000164161	11939	0.371304129
ENSG00000164162	4522	0.388766033
ENSG00000164163	6254	0.359130157
ENSG00000164164	9513	0.380216546
ENSG00000170365	7094	0.427544404
ENSG00000151611	8375	0.382328358
ENSG00000151612	19123	0.434293782
ENSG00000164167	3975	0.427672956
ENSG00000120519	12495	0.381272509
ENSG00000151617	4238	0.420009438
ENSG00000164168	4709	0.392440008
ENSG00000164169	3952	0.398785425
ENSG00000071205	10755	0.444816364
ENSG00000151623	6607	0.475253519
ENSG00000170390	4416	0.55321558
ENSG00000198589	20981	0.382012297
ENSG00000145425	2280	0.435087719
ENSG00000109686	7762	0.460577171
ENSG00000270681	1113	0.360287511
ENSG00000164142	11843	0.4598497
ENSG00000059691	11741	0.434715953
ENSG00000109670	11293	0.405738068
ENSG00000268471	3000	0.435666667
ENSG00000164144	4269	0.378074491
ENSG00000137460	6597	0.520236471
ENSG00000109654	16203	0.420909708
ENSG00000121210	6393	0.435945565
ENSG00000137462	5775	0.412987013
ENSG00000145428	4144	0.453667954
ENSG00000145423	1996	0.50751503
ENSG00000197410	16658	0.425621323
ENSG00000171566	5015	0.381854437
ENSG00000121207	7535	0.39668215
ENSG00000185149	3621	0.416183375
ENSG00000164114	8857	0.349779835
ENSG00000287730	2214	0.40063234
ENSG00000164116	10461	0.39413058
ENSG00000061918	3944	0.420638945
ENSG00000151790	5264	0.35581307
ENSG00000256043	7908	0.394790086
ENSG00000145431	5998	0.425141714
ENSG00000109738	3391	0.39486877
ENSG00000120251	14228	0.386842845
ENSG00000234111	1493	0.466845278
ENSG00000164125	7880	0.385913706
ENSG00000248429	5639	0.436779571
ENSG00000164124	9248	0.378568339
ENSG00000286558	1466	0.364938608
ENSG00000251429	3616	0.389933628
ENSG00000171509	5684	0.377375088
ENSG00000205208	3630	0.460881543
ENSG00000171503	23865	0.386423633
ENSG00000171497	2516	0.421701113
ENSG00000052795	10981	0.421090975
ENSG00000109756	13275	0.428474576
ENSG00000168843	5324	0.343163035
ENSG00000145414	4777	0.383085619
ENSG00000164128	3980	0.458040201
ENSG00000164129	3338	0.420311564
ENSG00000198498	3406	0.374633001
ENSG00000145416	10421	0.349966414
ENSG00000183439	2686	0.41809382
ENSG00000250486	2175	0.397701149
ENSG00000170088	10182	0.438813593
ENSG00000109466	3929	0.440824637
ENSG00000052802	2852	0.388499299
ENSG00000109472	3119	0.447258737
ENSG00000038295	8105	0.405428748
ENSG00000196104	4482	0.421463632
ENSG00000137628	17337	0.377573975
ENSG00000181381	12156	0.376357354
ENSG00000129116	10128	0.453890205
ENSG00000145439	5110	0.394324853
ENSG00000154447	5472	0.438413743
ENSG00000137601	16336	0.380509305
ENSG00000109572	7828	0.402784875
ENSG00000056050	1422	0.445850914
ENSG00000249955	1239	0.418079096
ENSG00000198948	8741	0.443999542
ENSG00000109576	2970	0.446127946
ENSG00000174473	9242	0.453581476
ENSG00000245213	7661	0.445764261
ENSG00000109586	6807	0.387982959
ENSG00000164104	2401	0.48729696
ENSG00000272870	9078	0.417933466
ENSG00000164105	1309	0.513368984
ENSG00000164106	5103	0.384087791
ENSG00000248174	4051	0.387311775
ENSG00000164117	2213	0.361952101
ENSG00000164118	7079	0.361491736
ENSG00000164120	5531	0.409871633
ENSG00000145451	9526	0.330463993
ENSG00000150625	6553	0.408362582
ENSG00000249106	1213	0.41055235
ENSG00000150627	7801	0.37392642
ENSG00000164122	4218	0.378141299
ENSG00000129128	6829	0.383511495
ENSG00000150630	2615	0.438623327
ENSG00000038002	2605	0.46756238
ENSG00000218336	12010	0.467943381
ENSG00000129187	3349	0.568826515
ENSG00000151718	10002	0.426014797
ENSG00000168564	4015	0.401494396
ENSG00000168556	2695	0.427087199
ENSG00000272744	634	0.361198738
ENSG00000182552	2754	0.457879448
ENSG00000168538	5841	0.409005307
ENSG00000173320	11365	0.471975363
ENSG00000164303	4615	0.445287107
ENSG00000168310	6723	0.500520601
ENSG00000270426	686	0.427113703
ENSG00000271646	2503	0.503395925
ENSG00000271538	5012	0.408818835
ENSG00000164305	7650	0.452810458
ENSG00000164306	2789	0.38508426
ENSG00000151726	6505	0.49961568
ENSG00000151729	4819	0.470637062
ENSG00000164323	7192	0.43214683
ENSG00000109762	5048	0.448098257
ENSG00000109771	7392	0.379329004
ENSG00000186352	2253	0.464713715
ENSG00000109775	2778	0.438804896
ENSG00000205129	1366	0.418740849
ENSG00000168491	3534	0.394170911
ENSG00000154553	9012	0.40834443
ENSG00000154556	25610	0.412729403
ENSG00000164342	7496	0.395277481
ENSG00000109794	8261	0.504902554
ENSG00000145476	9767	0.441077096
ENSG00000164344	2714	0.429992631
ENSG00000251165	3440	0.422674419
ENSG00000083857	16158	0.437492264
ENSG00000278974	775	0.433548387
ENSG00000109536	1623	0.450400493
ENSG00000153404	13287	0.581621133
ENSG00000164366	9642	0.519394317
ENSG00000073578	8703	0.482822015
ENSG00000286001	3665	0.549249659
ENSG00000249915	9294	0.521734452
ENSG00000221990	1663	0.553217078
ENSG00000180104	8165	0.580159216
ENSG00000225138	4731	0.647431833
ENSG00000112877	3590	0.539832869
ENSG00000171368	5979	0.618832581
ENSG00000206077	7690	0.534720416
ENSG00000188818	7054	0.421321236
ENSG00000028310	9549	0.574196251
ENSG00000071539	3319	0.461283519
ENSG00000145506	2912	0.672733516
ENSG00000113504	6004	0.635576282
ENSG00000049656	6549	0.575813101
ENSG00000286388	3302	0.558146578
ENSG00000250584	3372	0.504744958
ENSG00000153395	6475	0.585173745
ENSG00000185986	728	0.480769231
ENSG00000188002	835	0.594011976
ENSG00000171421	1395	0.518996416
ENSG00000145494	887	0.547914318
ENSG00000248994	14412	0.484249237
ENSG00000250579	6878	0.519627799
ENSG00000145536	5863	0.520723179
ENSG00000164151	8681	0.432093077
ENSG00000261037	3255	0.360983103
ENSG00000133398	1864	0.52360515
ENSG00000215218	5895	0.471077184
ENSG00000250056	7376	0.484544469
ENSG00000037474	5506	0.448964766
ENSG00000145545	7631	0.429563622
ENSG00000112941	6356	0.554751416
ENSG00000250668	1579	0.436985434
ENSG00000078295	17608	0.491310768
ENSG00000215217	2046	0.608993157
ENSG00000124275	6498	0.440597107
ENSG00000124279	2857	0.394469723
ENSG00000247516	7217	0.399334904
ENSG00000250198	9505	0.425881115
ENSG00000112902	12308	0.422083198
ENSG00000250786	2097	0.47925608
ENSG00000150756	3285	0.457838661
ENSG00000150753	5638	0.439517559
ENSG00000164237	4882	0.476034412
ENSG00000145495	11344	0.397390691
ENSG00000164236	10043	0.536393508
ENSG00000112977	3323	0.49322901
ENSG00000169862	7317	0.453737871
ENSG00000039139	24848	0.39560528
ENSG00000038382	19917	0.509414068
ENSG00000145569	7040	0.401420455
ENSG00000154124	8753	0.430023992
ENSG00000154122	12695	0.424970461
ENSG00000286970	4709	0.511573583
ENSG00000183580	4870	0.539425051
ENSG00000183654	1877	0.441662227
ENSG00000173545	1707	0.440538957
ENSG00000154153	15449	0.440481585
ENSG00000145555	13982	0.448934344
ENSG00000176788	2146	0.546132339
ENSG00000215196	12042	0.457565189
ENSG00000271892	430	0.334883721
ENSG00000248455	8785	0.433238475
ENSG00000249937	8054	0.410727589
ENSG00000145526	6485	0.32613724
ENSG00000183666	758	0.519788918
ENSG00000154162	5650	0.348495575
ENSG00000286961	4551	0.363436607
ENSG00000040731	3660	0.346721311
ENSG00000113100	4206	0.417498811
ENSG00000113361	12443	0.415896488
ENSG00000113360	7782	0.403623747
ENSG00000082213	4146	0.385431741
ENSG00000279923	1303	0.419033001
ENSG00000133401	15922	0.518779048
ENSG00000113384	2742	0.498905908
ENSG00000272086	1314	0.604261796
ENSG00000150712	5523	0.478544269
ENSG00000056097	6771	0.423128046
ENSG00000113387	9266	0.374055687
ENSG00000113389	9979	0.430604269
ENSG00000113407	4257	0.440216115
ENSG00000082196	4547	0.385308995
ENSG00000215158	458	0.362445415
ENSG00000039560	7581	0.44281757
ENSG00000272323	1565	0.48115016
ENSG00000205838	5577	0.427828582
ENSG00000113456	5627	0.425271015
ENSG00000113460	4710	0.357537155
ENSG00000168724	14282	0.39819353
ENSG00000152582	16140	0.392379182
ENSG00000164187	8352	0.39427682
ENSG00000145604	17377	0.381999194
ENSG00000152620	5015	0.442073779
ENSG00000164188	4884	0.393529894
ENSG00000079215	21227	0.415979649
ENSG00000285967	6939	0.414468944
ENSG00000164190	12519	0.385014778
ENSG00000197603	21307	0.406673863
ENSG00000270558	529	0.361058601
ENSG00000113569	9158	0.43339157
ENSG00000082068	6966	0.40913006
ENSG00000164318	6183	0.506226751
ENSG00000113594	12159	0.405543219
ENSG00000244968	7796	0.442278091
ENSG00000145623	7174	0.444940061
ENSG00000164327	13540	0.367799114
ENSG00000082074	8823	0.396803808
ENSG00000153071	7717	0.383568744
ENSG00000113638	9708	0.374845488
ENSG00000132356	6553	0.441934992
ENSG00000145592	8040	0.419278607
ENSG00000132357	4275	0.442105263
ENSG00000112936	7208	0.418701443
ENSG00000182836	7733	0.415362731
ENSG00000083720	4100	0.456097561
ENSG00000248668	2217	0.49391069
ENSG00000205765	5577	0.372243141
ENSG00000151876	3014	0.378898474
ENSG00000112964	6948	0.437104203
ENSG00000198865	3493	0.360148869
ENSG00000250722	5502	0.377317339
ENSG00000287263	4529	0.475601678
ENSG00000177738	6378	0.477265601
ENSG00000177721	2234	0.51477171
ENSG00000215068	6382	0.499373237
ENSG00000172262	8516	0.442813527
ENSG00000177453	3619	0.523348991
ENSG00000112972	6627	0.429153463
ENSG00000151882	4524	0.427718833
ENSG00000151881	3158	0.445851805
ENSG00000172244	3006	0.451430472
ENSG00000172239	3391	0.456797405
ENSG00000248092	6987	0.396593674
ENSG00000112992	12018	0.389415876
ENSG00000070193	6399	0.410376621
ENSG00000251141	4749	0.355653822
ENSG00000112996	6180	0.380420712
ENSG00000272335	2517	0.352006357
ENSG00000164588	13755	0.376154126
ENSG00000170571	5240	0.428053435
ENSG00000151883	10104	0.382323832
ENSG00000152684	4371	0.45412949
ENSG00000213949	18545	0.373308169
ENSG00000164171	7896	0.401975684
ENSG00000272123	453	0.337748344
ENSG00000164172	6009	0.385588284
ENSG00000247796	8072	0.423067393
ENSG00000164258	1174	0.425894378
ENSG00000272416	759	0.342555995
ENSG00000185305	3794	0.410121244
ENSG00000169271	679	0.477172312
ENSG00000178996	6654	0.456868049
ENSG00000152669	1737	0.63960852
ENSG00000067248	4890	0.378936605
ENSG00000039123	6347	0.401449504
ENSG00000067113	1935	0.485271318
ENSG00000177058	8823	0.379689448
ENSG00000134352	12060	0.398424544
ENSG00000248727	7925	0.455520505
ENSG00000095015	7741	0.418808939
ENSG00000155542	2711	0.443009959
ENSG00000155545	5763	0.399791775
ENSG00000062194	6472	0.359239802
ENSG00000249436	4719	0.372112736
ENSG00000145632	4647	0.41919518
ENSG00000152932	9621	0.381041472
ENSG00000113448	16140	0.390954151
ENSG00000152931	12703	0.425253877
ENSG00000164181	4461	0.46715983
ENSG00000049167	26458	0.370776325
ENSG00000164182	6912	0.369791667
ENSG00000188725	2888	0.400277008
ENSG00000130449	5518	0.471366437
ENSG00000250461	744	0.377688172
ENSG00000178722	23239	0.431774173
ENSG00000068796	13050	0.362452107
ENSG00000086189	10981	0.354703579
ENSG00000086200	7540	0.38872679
ENSG00000178394	4613	0.519401691
ENSG00000164197	5435	0.349586017
ENSG00000186479	4628	0.422212619
ENSG00000153006	8460	0.394799054
ENSG00000153015	49554	0.364935222
ENSG00000113593	3777	0.37172359
ENSG00000113595	4654	0.412333477
ENSG00000113597	6761	0.347581719
ENSG00000253251	1739	0.342150661
ENSG00000197860	5727	0.453989873
ENSG00000123213	10939	0.409452418
ENSG00000112851	13363	0.346928085
ENSG00000153914	18240	0.350877193
ENSG00000069020	14654	0.498839907
ENSG00000134061	5668	0.45800988
ENSG00000286647	4144	0.445704633
ENSG00000145675	16323	0.4104025
ENSG00000249335	4206	0.407750832
ENSG00000145740	5439	0.380216952
ENSG00000134057	2433	0.43485409
ENSG00000280187	3153	0.466222645
ENSG00000153044	2218	0.386834986
ENSG00000134056	1559	0.396407954
ENSG00000134058	2416	0.42218543
ENSG00000183323	7980	0.446365915
ENSG00000085231	2140	0.515420561
ENSG00000273841	7566	0.446999736
ENSG00000152942	4159	0.409954316
ENSG00000152939	5366	0.459187477
ENSG00000197822	11259	0.418420819
ENSG00000183474	7980	0.389097744
ENSG00000205572	3051	0.474270731
ENSG00000205571	2985	0.394639866
ENSG00000226259	1432	0.386173184
ENSG00000172062	3097	0.397804327
ENSG00000249437	10055	0.441074092
ENSG00000145736	6330	0.397156398
ENSG00000145734	12400	0.386693548
ENSG00000131844	20778	0.399412841
ENSG00000164326	1104	0.518115942
ENSG00000285804	4372	0.405077768
ENSG00000131711	12540	0.446012759
ENSG00000113048	19524	0.414156935
ENSG00000049883	12115	0.425257945
ENSG00000178175	6407	0.41876073
ENSG00000083312	13099	0.376669975
ENSG00000157107	6067	0.349925828
ENSG00000272525	838	0.501193317
ENSG00000145741	5584	0.379477077
ENSG00000164331	2785	0.385278276
ENSG00000164338	6324	0.395319418
ENSG00000214944	15617	0.43343792
ENSG00000171617	8282	0.460999759
ENSG00000049860	5015	0.425722832
ENSG00000164347	3971	0.391337195
ENSG00000164346	4962	0.341999194
ENSG00000198780	6875	0.420509091
ENSG00000271714	1962	0.561671764
ENSG00000176928	5884	0.436097893
ENSG00000113161	10125	0.407703704
ENSG00000113163	14492	0.40884626
ENSG00000122008	9105	0.355958265
ENSG00000272040	1167	0.33933162
ENSG00000189045	3710	0.4393531
ENSG00000152359	3415	0.394729136
ENSG00000122012	11817	0.444613692
ENSG00000181104	3972	0.445115811
ENSG00000164251	2930	0.449829352
ENSG00000145708	2468	0.457860616
ENSG00000164252	5032	0.397058824
ENSG00000132846	6476	0.429431748
ENSG00000250802	17200	0.405930233
ENSG00000113231	5594	0.465498749
ENSG00000164253	7141	0.377818233
ENSG00000171530	3114	0.464675658
ENSG00000132842	18187	0.386429867
ENSG00000245556	5060	0.424505929
ENSG00000085365	6746	0.362437
ENSG00000145685	7977	0.451046759
ENSG00000113273	8899	0.448477357
ENSG00000132837	5296	0.417107251
ENSG00000132840	3735	0.442302544
ENSG00000152409	9096	0.426890941
ENSG00000152413	6071	0.42793609
ENSG00000164329	7093	0.363174961
ENSG00000164309	14220	0.426863572
ENSG00000177034	7931	0.389484302
ENSG00000113296	4605	0.519652552
ENSG00000251050	312	0.474358974
ENSG00000249825	5342	0.440284538
ENSG00000164300	9539	0.452772827
ENSG00000039319	15490	0.371400904
ENSG00000152380	3109	0.409456417
ENSG00000228716	4411	0.455225572
ENSG00000113318	5329	0.418089698
ENSG00000251450	3816	0.455712788
ENSG00000113319	11032	0.454767948
ENSG00000247572	8183	0.43101552
ENSG00000131730	2702	0.5
ENSG00000131732	5130	0.399415205
ENSG00000145687	11498	0.40076535
ENSG00000152348	5445	0.451790634
ENSG00000186468	4061	0.427480916
ENSG00000205464	7229	0.413611841
ENSG00000281327	4775	0.398115183
ENSG00000271862	1589	0.403398364
ENSG00000174695	4865	0.424871531
ENSG00000152422	2676	0.351644245
ENSG00000038427	14678	0.416064859
ENSG00000145681	6198	0.360116167
ENSG00000164176	5825	0.473648069
ENSG00000250320	8995	0.366203446
ENSG00000127184	1969	0.398171661
ENSG00000145715	5237	0.435554707
ENSG00000134480	5981	0.365156328
ENSG00000287783	4154	0.345931632
ENSG00000287862	6212	0.431584031
ENSG00000164180	9598	0.369347781
ENSG00000247828	35212	0.3702147
ENSG00000245526	19764	0.382159482
ENSG00000250377	3106	0.50901481
ENSG00000081189	11755	0.351339855
ENSG00000248309	12161	0.385823534
ENSG00000153140	3090	0.380582524
ENSG00000176055	5673	0.402256302
ENSG00000113356	4024	0.36555666
ENSG00000176018	4459	0.38483965
ENSG00000164199	33822	0.406451422
ENSG00000248323	16558	0.407778717
ENSG00000113369	4985	0.378535607
ENSG00000237187	22725	0.371089109
ENSG00000175745	4382	0.571428571
ENSG00000113391	5415	0.397968606
ENSG00000249353	830	0.41686747
ENSG00000185261	12529	0.376007662
ENSG00000133302	6863	0.35319831
ENSG00000175471	12659	0.392053085
ENSG00000243806	734	0.411444142
ENSG00000198677	27118	0.366140571
ENSG00000164291	4325	0.397687861
ENSG00000178015	2056	0.644455253
ENSG00000164292	8827	0.421887391
ENSG00000173221	6229	0.381120565
ENSG00000236882	2268	0.486772487
ENSG00000118985	7108	0.469189645
ENSG00000175426	5357	0.456038828
ENSG00000153113	13341	0.41151338
ENSG00000164307	7945	0.410572687
ENSG00000247121	4205	0.424732461
ENSG00000164308	6953	0.401984755
ENSG00000113441	14966	0.394694641
ENSG00000145721	3996	0.370870871
ENSG00000058729	5489	0.387320095
ENSG00000174136	6643	0.472376938
ENSG00000153922	10816	0.383783284
